page_id	id	caption	created_datetime	from_group	link	message	name	parent_id	status_type	story	type_of_post
563554503788475	563554503788475_1279847165492535	fabiosa.guru	2018-01-16 00:04:33	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/rsifl-autzh-pdkv-phnkz-chilly-winter-is-the-best-time-to-try-out-new-looks-and-experiment-with-hairstyle-9-amazing-options/?utm_source=wikrmain&utm_medium=post&utm_campaign=oktb	How do you style your hair in winter?	Chilly Winter Is The Best Time To Try Out New Looks and Experiment With Hairstyle: 9 Amazing Options		shared_story		link
563554503788475	563554503788475_1280004565476795	littlethings.com	2018-01-16 08:30:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.littlethings.com/prince-harry-honor-diana/?utm_source=wikr&utm_medium=Facebook	Prince Harry Shares Plan To Follow In His Mother’s Footsteps To Rid The World Of Land Mines	Prince Harry Shares Plan To Follow In His Mother’s Footsteps To Rid The World Of Land Mines		shared_story	Wikr.com with LittleThings.	link
563554503788475	563554503788475_1280186308791954		2018-01-16 16:40:01	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.facebook.com/1776663672362366/videos/1922667994428599/	Mothers are God's angels on Earth.	Family World	1776663672362366_1922667994428599	mobile_status_update	Wikr.com shared Family World's video.	video
563554503788475	563554503788475_1280327132111205	littlethings.com	2018-01-16 22:30:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://www.littlethings.com/public-pool-bans-mermaid-tails/?utm_source=wikr&utm_medium=Facebook	Upset Mom Demands Change After Daughter’s ‘Mermaid Tail’ Is Banned From Public Pool	Upset Mom Demands Change After Daughter’s ‘Mermaid Tail’ Is Banned From Public Pool		shared_story	Wikr.com with LittleThings.	link
563554503788475	563554503788475_1280549005422351	fabiosa.guru	2018-01-17 06:00:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/lbpft-6255-pdkv-80-year-old-grandmother-sold-all-her-assets-to-start-an-adventure/?utm_source=wikrmain&utm_medium=post&utm_campaign=ekt	There is no age limit to make dreams come true.	80-Year-Old Grandmother Sold All Her Assets To Start An Adventure		shared_story		link
563554503788475	563554503788475_1280739685403283	amostars.com	2018-01-17 09:30:06	{'name': 'Wikr.com', 'id': '563554503788475'}	https://amostars.com/22273-ellen-degeneres-confirmed-sad-news-devas.html	Our condolences to Ellen's family. It's so painful	Ellen DeGeneres confirmed sad news about her devastating family loss		shared_story	Wikr.com with AmoStars.com.	link
563554503788475	563554503788475_1280807708729814	amostars.com	2018-01-17 11:31:58	{'name': 'Wikr.com', 'id': '563554503788475'}	https://amostars.com/22298-lucille-balls-cute-kids-adults-what-luci.html	Lucille Ball's cute kids are adults now. What has become of Lucie Arnaz and Desi Arnaz Jr now?	Lucille Ball's cute kids are adults now. What has become of Lucie Arnaz and Desi Arnaz Jr now?		shared_story	Wikr.com with AmoStars.com.	link
563554503788475	563554503788475_1280936402050278	fabiosa.guru	2018-01-17 16:15:00	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rser-autzh-pdmt-phnkz-99-year-old-vikings-fan-gets-a-sweet-surprise-from-her-favorite-team-two-tickets-to-super-bowl/?utm_source=wikrmain&utm_medium=post&utm_campaign=olash	She has been a fan of the football team since 1961.	99-Year-Old Vikings Fan Gets A Sweet Surprise From Her Favorite Team: Two Tickets To Super Bowl		shared_story		link
563554503788475	563554503788475_1281180532025865	fabiosa.guru	2018-01-17 21:07:23	{'name': 'Wikr.com', 'id': '563554503788475'}	https://fabiosa.guru/nws-rssk-aumts-phnkz-pdkv-betty-white-celebrates-her-96th-birthday-with-wide-smile-on-her-face-and-gratitude-in-her-heart/?utm_source=wikrmain&utm_medium=post&utm_campaign=oktb	Congratulations and Happy Birthday!	Betty White Celebrates Her 96th Birthday With Wide Smile On Her Face And Gratitude In Her Heart		shared_story		link
563554503788475	563554503788475_1281314295345822	amostars.com	2018-01-18 01:33:42	{'name': 'Wikr.com', 'id': '563554503788475'}	https://amostars.com/22314-melanias-expensive-controversy-due-a-120.html#utm_source=wikr	Is it worth it?	Melania's expensive look causes controversy due to a $12,000 to $65,000 burgundy Birkin bag		shared_story	Wikr.com with AmoStars.com.	link
